3/23/2000,6:00,9.627885,99.9,.
3/23/2000,7:00,10.49336,99.9,.
3/23/2000,8:00,11.39673,99.9,.
3/23/2000,9:00,14.32848,91.1,.
3/23/2000,10:00,13.23637,85,.
3/23/2000,11:00,16.91992,68.9,.
3/23/2000,12:00,16.24857,59.2,.
3/23/2000,13:00,18.0082,54.5,.
3/23/2000,14:00,15.80993,66.9,.
3/23/2000,15:00,10.58823,89.4,.
3/23/2000,16:00,12.37468,90,.
3/23/2000,17:00,11.95592,70.9,.
3/23/2000,18:00,10.75325,84.6,.
3/23/2000,19:00,7.594037,99.9,.
3/23/2000,20:00,9.942489,99.9,.
3/23/2000,21:00,10.07237,99.9,.
3/23/2000,22:00,8.954892,73.9,.
3/23/2000,23:00,8.420628,99.5,.
3/24/2000,0:00,8.923263,99.5,.
3/24/2000,1:00,9.105879,99.4,.
3/24/2000,2:00,9.073989,99.5,.
3/24/2000,3:00,8.986575,99.8,.
3/24/2000,4:00,8.836562,99.9,.
3/24/2000,5:00,9.105879,99.9,.
3/24/2000,6:00,8.687764,99.9,.
3/24/2000,7:00,11.50088,99.9,.
3/24/2000,8:00,13.81301,98.5,.
3/24/2000,9:00,14.24947,83.8,.
3/24/2000,10:00,13.73612,88.8,.
3/24/2000,11:00,18.20108,81.8,.
3/24/2000,12:00,18.25284,63.6,.
3/24/2000,13:00,14.73394,86.2,.
3/24/2000,14:00,18.05303,79.8,.
3/24/2000,15:00,18.69849,64,.
3/24/2000,16:00,16.02799,83.3,.
3/24/2000,17:00,15.35883,76,.
3/24/2000,18:00,14.12896,79.6,.
3/24/2000,19:00,13.0086,83.3,.
3/24/2000,20:00,11.60561,93.7,.
3/24/2000,21:00,11.29317,91.9,.
3/24/2000,22:00,9.97592,96.7,.
3/24/2000,23:00,9.627885,98.5,.
3/25/2000,0:00,9.566421,99.9,.
3/25/2000,1:00,10.16933,99.9,.
3/25/2000,2:00,10.03876,99.9,.
3/25/2000,3:00,10.72274,99.9,.
3/25/2000,4:00,10.10182,99.9,.
3/25/2000,5:00,10.3605,99.9,.
3/25/2000,6:00,10.75325,99.9,.
3/25/2000,7:00,12.78842,99.9,.
3/25/2000,8:00,16.42452,94.8,.
3/25/2000,9:00,16.20192,80,.
3/25/2000,10:00,17.578,60.4,.
3/25/2000,11:00,19.51769,58.1,.
3/25/2000,12:00,18.79819,62.4,.
3/25/2000,13:00,19.78223,59.9,.
3/25/2000,14:00,20.15729,57.8,.
3/25/2000,15:00,20.21453,57.6,.
3/25/2000,16:00,19.41424,55.6,.
3/25/2000,17:00,18.5993,60.5,.
3/25/2000,18:00,12.49402,86.1,.
3/25/2000,19:00,10.5235,95.3,.
3/25/2000,20:00,10.45899,97.2,.
3/25/2000,21:00,9.627885,98.1,.
3/25/2000,22:00,8.836562,99,.
3/25/2000,23:00,8.656591,99.6,.
3/26/2000,0:00,8.244678,99.9,.
3/26/2000,1:00,8.536296,99.9,.
3/26/2000,2:00,7.734165,99.9,.
3/26/2000,3:00,7.313356,99.9,.
3/26/2000,4:00,6.933913,99.9,.
3/26/2000,5:00,6.506793,99.9,.
3/26/2000,6:00,6.586549,99.9,.
3/26/2000,7:00,11.39673,99.9,.
3/26/2000,8:00,16.42452,99.4,.
3/26/2000,9:00,18.29825,77.8,.
3/26/2000,10:00,20.32231,70.5,.
3/26/2000,11:00,21.21412,57.5,.
3/26/2000,12:00,21.21412,59.4,.
3/26/2000,13:00,21.10135,61.7,.
3/26/2000,14:00,20.64926,66.2,.
3/26/2000,15:00,20.38004,62.6,.
3/26/2000,16:00,19.78223,62.5,.
3/26/2000,17:00,16.69152,74.2,.
3/26/2000,18:00,13.46189,88.4,.
3/26/2000,19:00,11.26176,94.8,.
3/26/2000,20:00,10.03876,97.4,.
3/26/2000,21:00,9.817662,98.9,.
3/26/2000,22:00,9.566421,99.6,.
3/26/2000,23:00,9.599176,99.9,.
3/27/2000,0:00,9.505161,99.9,.
3/27/2000,1:00,9.165822,99.9,.
3/27/2000,2:00,9.318558,99.9,.
3/27/2000,3:00,9.411623,99.9,.
3/27/2000,4:00,8.746356,99.9,.
3/27/2000,5:00,7.875377,99.9,.
3/27/2000,6:00,8.21805,99.9,.
3/27/2000,7:00,11.53269,99.9,.
3/27/2000,8:00,15.72453,99.9,.
3/27/2000,9:00,18.79819,94,.
3/27/2000,10:00,21.10135,78.2,.
3/27/2000,11:00,22.88928,64,.
3/27/2000,12:00,22.88928,66.3,.
3/27/2000,13:00,22.7584,65.4,.
3/27/2000,14:00,23.07065,62.3,.
3/27/2000,15:00,22.82373,58,.
3/27/2000,16:00,22.15617,60.8,.
3/27/2000,17:00,19.25668,67.6,.
3/27/2000,18:00,14.40782,87.6,.
3/27/2000,19:00,12.05857,94.8,.
3/27/2000,20:00,11.22593,97.5,.
3/27/2000,21:00,10.16933,98.8,.
3/27/2000,22:00,10.3605,99.6,.
3/27/2000,23:00,10.42467,99.9,.
3/28/2000,0:00,10.82317,99.9,.
3/28/2000,1:00,12.78842,99.9,.
3/28/2000,2:00,13.38642,99.9,.
3/28/2000,3:00,13.77197,99.9,.
3/28/2000,4:00,13.3513,99.9,.
3/28/2000,5:00,13.19656,99.9,.
3/28/2000,6:00,13.16179,99.9,.
3/28/2000,7:00,13.85415,99.9,.
3/28/2000,8:00,16.11476,99.9,.
3/28/2000,9:00,19.41424,91.7,.
3/28/2000,10:00,21.74139,78.9,.
3/28/2000,11:00,23.32906,72.4,.
3/28/2000,12:00,23.52298,73,.
3/28/2000,13:00,23.58237,70.7,.
3/28/2000,14:00,22.33094,74.7,.
3/28/2000,15:00,22.15617,72.5,.
3/28/2000,16:00,21.74139,72,.
3/28/2000,17:00,18.95206,78.7,.
3/28/2000,18:00,15.21449,91.7,.
3/28/2000,19:00,13.08257,95.5,.
3/28/2000,20:00,11.50088,97.9,.
3/28/2000,21:00,10.72274,99.3,.
3/28/2000,22:00,9.942489,99.8,.
3/28/2000,23:00,9.505161,99.9,.
3/29/2000,0:00,9.350875,99.9,.
3/29/2000,1:00,9.379199,99.9,.
3/29/2000,2:00,9.04613,99.9,.
3/29/2000,3:00,9.258116,99.9,.
3/29/2000,4:00,9.627885,99.9,.
3/29/2000,5:00,9.755564,99.9,.
3/29/2000,6:00,9.97592,99.9,.
3/29/2000,7:00,12.49402,99.9,.
3/29/2000,8:00,16.15538,99.9,.
3/29/2000,9:00,19.20898,93.1,.
3/29/2000,10:00,18.99913,84.4,.
3/29/2000,11:00,19.99364,86.2,.
3/29/2000,12:00,20.64926,83.5,.
3/29/2000,13:00,20.64926,84.1,.
3/29/2000,14:00,20.92966,80.8,.
3/29/2000,15:00,19.35929,82.2,.
3/29/2000,16:00,19.88765,79.9,.
3/29/2000,17:00,17.52801,84.4,.
3/29/2000,18:00,14.40782,97.6,.
3/29/2000,19:00,13.3513,98.4,.
3/29/2000,20:00,13.23637,99.9,.
3/29/2000,21:00,12.56598,99.9,.
3/29/2000,22:00,11.98852,99.9,.
3/29/2000,23:00,11.32912,99.9,.
3/30/2000,0:00,11.02125,99.9,.
3/30/2000,1:00,10.99029,99.9,.
3/30/2000,2:00,10.55799,99.9,.
3/30/2000,3:00,11.05668,99.9,.
3/30/2000,4:00,10.92414,99.9,.
3/30/2000,5:00,10.82317,99.9,.
3/30/2000,6:00,10.68793,99.9,.
3/30/2000,7:00,11.74311,99.9,.
3/30/2000,8:00,16.06843,99.9,.
3/30/2000,9:00,18.64553,99.5,.
3/30/2000,10:00,19.73323,85.5,.
3/30/2000,11:00,20.53967,82.4,.
3/30/2000,12:00,19.83838,85.9,.
3/30/2000,13:00,22.21161,76.6,.
3/30/2000,14:00,22.45901,71.4,.
3/30/2000,15:00,21.91251,68.6,.
3/30/2000,16:00,20.59805,71.3,.
3/30/2000,17:00,17.76661,81.6,.
3/30/2000,18:00,15.00549,92.1,.
3/30/2000,19:00,12.97418,97.4,.
3/30/2000,20:00,12.52757,99.5,.
3/30/2000,21:00,11.60561,99.9,.
3/30/2000,22:00,11.05668,99.9,.
3/30/2000,23:00,11.26176,99.9,.
3/31/2000,0:00,10.26254,99.9,.
3/31/2000,1:00,9.599176,99.9,.
3/31/2000,2:00,8.864104,99.9,.
3/31/2000,3:00,9.014344,99.9,.
3/31/2000,4:00,8.567265,99.9,.
3/31/2000,5:00,8.21805,99.9,.
3/31/2000,6:00,8.923263,99.9,.
3/31/2000,7:00,11.84921,99.9,.
3/31/2000,8:00,16.06843,99.9,.
3/31/2000,9:00,19.25668,97.4,.
3/31/2000,10:00,21.8579,78.1,.
3/31/2000,11:00,23.58237,68.8,.
3/31/2000,12:00,23.65047,74.2,.
3/31/2000,13:00,24.57537,75.4,.
3/31/2000,14:00,24.16874,74.6,.
3/31/2000,15:00,22.63648,71.1,.
3/31/2000,16:00,21.32755,63.5,.
3/31/2000,17:00,19.31134,76.3,.
3/31/2000,18:00,16.28948,91.4,.
3/31/2000,19:00,14.40782,96,.
3/31/2000,20:00,13.12214,98,.
3/31/2000,21:00,12.05857,99.1,.
3/31/2000,22:00,11.53269,99.9,.
3/31/2000,23:00,11.50088,99.9,.
4/1/2000,0:00,10.3605,99.9,.
4/1/2000,1:00,9.689554,99.9,.
4/1/2000,2:00,10.00941,99.9,.
4/1/2000,3:00,9.472572,99.9,.
4/1/2000,4:00,9.566421,99.9,.
4/1/2000,5:00,9.444104,99.9,.
4/1/2000,6:00,9.722529,99.9,.
4/1/2000,7:00,15.465,99.9,.
4/1/2000,8:00,18.74495,99.9,.
4/1/2000,9:00,21.67953,94.4,.
4/1/2000,10:00,24.57537,86.9,.
4/1/2000,11:00,25.33061,82.3,.
4/1/2000,12:00,27.55325,71.8,.
4/1/2000,13:00,27.55325,50.6,.
4/1/2000,14:00,28.59336,42.6,.
4/1/2000,15:00,27.39862,50.5,.
4/1/2000,16:00,26.78165,54.1,.
4/1/2000,17:00,23.01276,63.8,.
4/1/2000,18:00,18.1044,88.7,.
4/1/2000,19:00,15.80993,94.4,.
4/1/2000,20:00,14.88009,96.8,.
4/1/2000,21:00,14.08722,98.2,.
4/1/2000,22:00,13.50227,99.3,.
4/1/2000,23:00,12.93492,99.7,.
4/2/2000,0:00,12.52757,99.9,.
4/2/2000,1:00,11.98852,99.9,.
4/2/2000,2:00,11.74311,99.9,.
4/2/2000,3:00,11.19017,99.9,.
4/2/2000,4:00,11.36064,99.9,.
4/2/2000,5:00,11.46459,99.9,.
4/2/2000,6:00,11.56912,99.9,.
4/2/2000,7:00,15.84991,99.9,.
4/2/2000,8:00,20.43069,98,.
4/2/2000,9:00,24.37103,83,.
4/2/2000,10:00,25.54501,90.5,.
4/2/2000,11:00,28.02428,74.3,.
4/2/2000,12:00,29.08925,64.2,.
4/2/2000,13:00,30.29505,59.7,.
4/2/2000,14:00,30.29505,33.9,.
4/2/2000,15:00,27.24516,46.7,.
4/2/2000,16:00,24.77281,40.2,.
4/2/2000,17:00,21.16141,71.2,.
4/2/2000,18:00,18.05303,92.7,.
4/2/2000,19:00,16.60211,95.5,.
4/2/2000,20:00,15.94162,97.5,.
4/2/2000,21:00,17.20008,99.9,.
4/2/2000,22:00,17.10827,99.9,.
4/2/2000,23:00,16.91992,99.9,.
4/3/2000,0:00,17.0169,99.9,.
4/3/2000,1:00,16.96835,99.9,.
4/3/2000,2:00,16.82944,99.9,.
4/3/2000,3:00,16.60211,99.9,.
4/3/2000,4:00,15.98187,99.9,.
4/3/2000,5:00,16.02799,99.9,.
4/3/2000,6:00,16.47172,99.9,.
4/3/2000,7:00,16.65037,99.9,.
4/3/2000,8:00,18.5993,95.1,.
4/3/2000,9:00,20.59805,82.6,.
4/3/2000,10:00,23.58237,73.2,.
4/3/2000,11:00,24.16874,69.9,.
4/3/2000,12:00,26.63276,68.5,.
4/3/2000,13:00,27.24516,66.1,.
4/3/2000,14:00,26.5538,66.8,.
4/3/2000,15:00,24.37103,70.8,.
4/3/2000,16:00,20.98921,77.1,.
4/3/2000,17:00,18.95206,89.2,.
4/3/2000,18:00,16.20192,97.3,.
4/3/2000,19:00,13.99365,99.9,.
4/3/2000,20:00,12.8225,99.9,.
4/3/2000,21:00,12.34616,99.9,.
4/3/2000,22:00,11.43289,99.9,.
4/3/2000,23:00,11.70634,99.9,.
4/4/2000,0:00,14.27051,99.9,.
4/4/2000,1:00,14.96178,99.9,.
4/4/2000,2:00,15.29763,99.9,.
4/4/2000,3:00,14.19174,99.9,.
4/4/2000,4:00,14.03518,99.9,.
4/4/2000,5:00,14.47153,99.9,.
4/4/2000,6:00,14.88009,99.9,.
4/4/2000,7:00,16.11476,99.9,.
4/4/2000,8:00,18.64553,99.9,.
4/4/2000,9:00,21.16141,90.2,.
4/4/2000,10:00,24.84509,70.9,.
4/4/2000,11:00,23.07893,79.1,.
4/4/2000,12:00,26.78165,72.1,.
4/4/2000,13:00,28.34446,61.4,.
4/4/2000,14:00,24.50406,73.5,.
4/4/2000,15:00,24.63798,72.3,.
4/4/2000,16:00,22.15617,78.2,.
4/4/2000,17:00,18.79819,89.5,.
4/4/2000,18:00,15.80993,97.3,.
4/4/2000,19:00,13.27128,99.6,.
4/4/2000,20:00,11.77995,99.9,.
4/4/2000,21:00,11.19017,99.9,.
4/4/2000,22:00,11.09219,99.9,.
4/4/2000,23:00,10.62285,99.9,.
4/5/2000,0:00,10.3947,99.9,.
4/5/2000,1:00,10.00941,99.9,.
4/5/2000,2:00,9.566421,99.9,.
4/5/2000,3:00,9.379199,99.9,.
4/5/2000,4:00,8.715084,99.9,.
4/5/2000,5:00,8.687764,99.9,.
4/5/2000,6:00,11.39673,99.9,.
4/5/2000,7:00,15.04381,99.9,.
4/5/2000,8:00,16.37745,99.9,.
4/5/2000,9:00,19.51769,99.9,.
4/5/2000,10:00,24.23887,88.5,.
4/5/2000,11:00,27.31663,74.1,.
4/5/2000,12:00,28.68064,69.8,.
4/5/2000,13:00,27.08274,73.9,.
4/5/2000,14:00,27.24516,73.2,.
4/5/2000,15:00,24.98131,75.1,.
4/5/2000,16:00,23.52298,81.4,.
4/5/2000,17:00,21.10135,88.7,.
4/5/2000,18:00,17.52801,96.5,.
4/5/2000,19:00,15.38113,99.9,.
4/5/2000,20:00,14.14986,99.9,.
4/5/2000,21:00,13.42663,99.9,.
4/5/2000,22:00,13.52755,99.9,.
4/5/2000,23:00,13.99365,99.9,.
4/6/2000,0:00,13.95738,99.9,.
4/6/2000,1:00,13.04801,99.9,.
4/6/2000,2:00,13.56806,99.9,.
4/6/2000,3:00,14.47153,99.9,.
4/6/2000,4:00,15.33655,99.9,.
4/6/2000,5:00,14.63175,99.9,.
4/6/2000,6:00,14.51412,99.9,.
4/6/2000,7:00,17.3417,99.9,.
4/6/2000,8:00,21.80344,99.9,.
4/6/2000,9:00,26.48496,85.9,.
4/6/2000,10:00,30.37799,69.1,.
4/6/2000,11:00,32.64651,62.9,.
4/6/2000,12:00,32.05903,56.2,.
4/6/2000,13:00,32.44884,61,.
4/6/2000,14:00,33.88729,52.1,.
4/6/2000,15:00,32.84605,65.1,.
4/6/2000,16:00,25.61072,69.6,.
4/6/2000,17:00,22.03004,78.7,.
4/6/2000,18:00,19.46934,92.2,.
4/6/2000,19:00,16.87764,97.8,.
4/6/2000,20:00,17.38501,99.9,.
4/6/2000,21:00,17.24307,99.9,.
4/6/2000,22:00,17.578,99.9,.
4/6/2000,23:00,18.1559,99.9,.
4/7/2000,0:00,17.52801,99.9,.
4/7/2000,1:00,18.1044,99.9,.
4/7/2000,2:00,17.62184,99.9,.
4/7/2000,3:00,16.96835,99.9,.
4/7/2000,4:00,16.24857,99.9,.
4/7/2000,5:00,15.89571,99.9,.
4/7/2000,6:00,15.33655,99.9,.
4/7/2000,7:00,17.3417,99.9,.
4/7/2000,8:00,19.88765,84.8,.
4/7/2000,9:00,23.65047,71.1,.
4/7/2000,10:00,24.98131,69.4,.
4/7/2000,11:00,25.89477,64,.
4/7/2000,12:00,26.11528,64.2,.
4/7/2000,13:00,26.5538,64.4,.
4/7/2000,14:00,26.04791,63.8,.
4/7/2000,15:00,25.05435,56.3,.
4/7/2000,16:00,23.14533,62.8,.
4/7/2000,17:00,18.74495,77.3,.
4/7/2000,18:00,14.63175,95.5,.
4/7/2000,19:00,11.95592,99.9,.
4/7/2000,20:00,11.36064,99.9,.
4/7/2000,21:00,11.50088,99.9,.
4/7/2000,22:00,10.85384,99.9,.
4/7/2000,23:00,10.42467,99.9,.
4/8/2000,0:00,11.39673,99.9,.
4/8/2000,1:00,12.05857,99.9,.
4/8/2000,2:00,11.95592,99.9,.
4/8/2000,3:00,11.6376,99.9,.
4/8/2000,4:00,11.50088,99.9,.
4/8/2000,5:00,12.09603,99.9,.
4/8/2000,6:00,13.2613,99.9,.
4/8/2000,7:00,14.31265,99.9,.
4/8/2000,8:00,20.26475,88.7,.
4/8/2000,9:00,18.35027,82.7,.
4/8/2000,10:00,22.16409,61.5,.
4/8/2000,11:00,21.21412,68.6,.
4/8/2000,12:00,24.44187,53.4,.
4/8/2000,13:00,24.84509,57.8,.
4/8/2000,14:00,24.37103,51.1,.
4/8/2000,15:00,23.3963,56.4,.
4/8/2000,16:00,19.31134,67.1,.
4/8/2000,17:00,17.43463,75,.
4/8/2000,18:00,15.38113,85.1,.
4/8/2000,19:00,13.18662,96.2,.
4/8/2000,20:00,12.99876,99,.
4/8/2000,21:00,11.70634,99.9,.
4/8/2000,22:00,12.6672,99.9,.
4/8/2000,23:00,13.56806,99.9,.
4/9/2000,0:00,12.49402,99.9,.
4/9/2000,1:00,11.70634,99.9,.
4/9/2000,2:00,10.99029,99.9,.
4/9/2000,3:00,12.34616,99.9,.
4/9/2000,4:00,10.72274,99.9,.
4/9/2000,5:00,10.3947,99.9,.
4/9/2000,6:00,12.6672,99.9,.
4/9/2000,7:00,14.31265,99.9,.
4/9/2000,8:00,18.95206,84,.
4/9/2000,9:00,18.85157,73.6,.
4/9/2000,10:00,22.33892,65.2,.
4/9/2000,11:00,23.45532,54.2,.
4/9/2000,12:00,23.01276,49.4,.
4/9/2000,13:00,23.32906,54.7,.
4/9/2000,14:00,21.74139,57.3,.
4/9/2000,15:00,21.50275,57.4,.
4/9/2000,16:00,19.05307,64.4,.
4/9/2000,17:00,17.15106,66,.
4/9/2000,18:00,16.02799,73.7,.
4/9/2000,19:00,15.76433,68.2,.
4/9/2000,20:00,14.51412,65.5,.
4/9/2000,21:00,13.79761,67.3,.
4/9/2000,22:00,12.45575,73.2,.
4/9/2000,23:00,11.81224,80.1,.
4/10/2000,0:00,12.45575,74.3,.
4/10/2000,1:00,11.56912,79.4,.
4/10/2000,2:00,9.472572,89.6,.
4/10/2000,3:00,8.836562,94.2,.
4/10/2000,4:00,8.074174,97.3,.
4/10/2000,5:00,8.275156,99.9,.
4/10/2000,6:00,10.23283,94.1,.
4/10/2000,7:00,14.83667,72.4,.
4/10/2000,8:00,18.85157,60.1,.
4/10/2000,9:00,19.32466,67.8,.
4/10/2000,10:00,20.21453,74.9,.
4/10/2000,11:00,18.1044,81.1,.
4/10/2000,12:00,20.21453,82.4,.
4/10/2000,13:00,19.31134,86.4,.
4/10/2000,14:00,20.05041,75.2,.
4/10/2000,15:00,20.10734,63.7,.
4/10/2000,16:00,19.10716,64.4,.
4/10/2000,17:00,16.64975,72.4,.
4/10/2000,18:00,13.0086,90.5,.
4/10/2000,19:00,10.3605,97.3,.
4/10/2000,20:00,9.722529,99.9,.
4/10/2000,21:00,9.444104,99.9,.
4/10/2000,22:00,9.627885,99.9,.
4/10/2000,23:00,9.04613,99.9,.
4/11/2000,0:00,8.21805,99.9,.
4/11/2000,1:00,8.244678,99.9,.
4/11/2000,2:00,7.875377,99.9,.
4/11/2000,3:00,7.535357,99.9,.
4/11/2000,4:00,7.931421,99.9,.
4/11/2000,5:00,7.451333,99.9,.
4/11/2000,6:00,8.161121,99.9,.
4/11/2000,7:00,13.37638,99.9,.
4/11/2000,8:00,18.29825,99.9,.
4/11/2000,9:00,21.56406,87.2,.
4/11/2000,10:00,24.57537,72.3,.
4/11/2000,11:00,24.03791,54.6,.
4/11/2000,12:00,25.05435,67.9,.
4/11/2000,13:00,25.54501,74.5,.
4/11/2000,14:00,27.16379,63.2,.
4/11/2000,15:00,28.02428,59.7,.
4/11/2000,16:00,27.86606,65.6,.
4/11/2000,17:00,23.58237,58.6,.
4/11/2000,18:00,18.85157,90,.
4/11/2000,19:00,16.87764,98.3,.
4/11/2000,20:00,16.96835,99.9,.
4/11/2000,21:00,16.28948,99.9,.
4/11/2000,22:00,16.96835,92.1,.
4/11/2000,23:00,16.64975,92.3,.
4/12/2000,0:00,17.0169,84.5,.
4/12/2000,1:00,17.95709,86.2,.
4/12/2000,2:00,15.59432,93.5,.
4/12/2000,3:00,14.92361,98.3,.
4/12/2000,4:00,14.27051,96,.
4/12/2000,5:00,13.37638,98.7,.
4/12/2000,6:00,15.67914,91,.
4/12/2000,7:00,19.99364,75.8,.
4/12/2000,8:00,22.21955,79.3,.
4/12/2000,9:00,26.40657,75.6,.
4/12/2000,10:00,27.78218,67.5,.
4/12/2000,11:00,29.58598,75.9,.
4/12/2000,12:00,28.59336,67.7,.
4/12/2000,13:00,27.24516,62,.
4/12/2000,14:00,29.58598,53.3,.
4/12/2000,15:00,28.2693,59.9,.
4/12/2000,16:00,28.68064,83.2,.
4/12/2000,17:00,25.89477,83.5,.
4/12/2000,18:00,21.92032,90.8,.
4/12/2000,19:00,20.59805,73.5,.
4/12/2000,20:00,19.73323,84.3,.
4/12/2000,21:00,18.95206,89.5,.
4/12/2000,22:00,18.05303,94.8,.
4/12/2000,23:00,17.71613,90.2,.
4/13/2000,0:00,18.50062,80.7,.
4/13/2000,1:00,19.99364,59.9,.
4/13/2000,2:00,17.29232,84.4,.
4/13/2000,3:00,17.86161,78,.
4/13/2000,4:00,20.64926,48,.
4/13/2000,5:00,16.51311,89.5,.
4/13/2000,6:00,16.33635,92.7,.
4/13/2000,7:00,19.94411,97.3,.
4/13/2000,8:00,23.52298,60.3,.
4/13/2000,9:00,24.16874,61.2,.
4/13/2000,10:00,24.84509,74.1,.
4/13/2000,11:00,25.11847,74.3,.
4/13/2000,12:00,21.80344,86.6,.
4/13/2000,13:00,24.63798,75.3,.
4/13/2000,14:00,24.84509,66.5,.
4/13/2000,15:00,23.45532,73.3,.
4/13/2000,16:00,20.53967,80.9,.
4/13/2000,17:00,18.79819,87.2,.
4/13/2000,18:00,17.578,92.4,.
4/13/2000,19:00,16.47172,97.7,.
4/13/2000,20:00,15.80993,99.9,.
4/13/2000,21:00,14.67471,99.9,.
4/13/2000,22:00,13.76172,99.9,.
4/13/2000,23:00,13.72078,99.9,.
4/14/2000,0:00,14.23371,99.9,.
4/14/2000,1:00,13.91602,99.9,.
4/14/2000,2:00,13.60359,99.9,.
4/14/2000,3:00,13.83871,99.9,.
4/14/2000,4:00,13.11224,99.9,.
4/14/2000,5:00,13.18662,99.9,.
4/14/2000,6:00,14.03518,99.9,.
4/14/2000,7:00,16.02799,99.9,.
4/14/2000,8:00,18.29825,99.9,.
4/14/2000,9:00,19.05307,95,.
4/14/2000,10:00,22.52337,85.4,.
4/14/2000,11:00,22.45901,84.2,.
4/14/2000,12:00,24.30924,75.5,.
4/14/2000,13:00,24.84509,70.2,.
4/14/2000,14:00,21.67953,79.6,.
4/14/2000,15:00,22.45901,80.9,.
4/14/2000,16:00,19.35929,85.8,.
4/14/2000,17:00,18.79819,88.3,.
4/14/2000,18:00,16.96835,94.7,.
4/14/2000,19:00,15.465,99.8,.
4/14/2000,20:00,14.03518,99.9,.
